No.,Time,Source,Destination,Protocol,Length,Info
6631,"2025-01-12 20:57:40,199395",192.168.1.21,142.250.82.208,UDP,1036,55959  >  3478 Len=994
5899,"2025-01-12 20:57:38,758306",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
1795,"2025-01-12 20:57:26,869716",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
8275,"2025-01-12 20:57:43,712205",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
1822,"2025-01-12 20:57:26,883596",192.168.1.21,142.250.82.208,UDP,1221,55959  >  3478 Len=1179
7040,"2025-01-12 20:57:40,724965",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
4099,"2025-01-12 20:57:35,092476",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
4231,"2025-01-12 20:57:35,338409",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
2679,"2025-01-12 20:57:31,133452",192.168.1.21,142.250.82.212,UDP,166,58101  >  3478 Len=124
1742,"2025-01-12 20:57:26,785883",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
1659,"2025-01-12 20:57:26,267297",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13
213,"2025-01-12 20:57:23,035004",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183
4420,"2025-01-12 20:57:35,740514",142.250.82.212,192.168.1.21,UDP,233,3478  >  58101 Len=191
3004,"2025-01-12 20:57:32,349657",192.168.1.21,142.250.82.208,UDP,1029,55959  >  3478 Len=987
324,"2025-01-12 20:57:23,282272",142.250.82.212,192.168.1.21,UDP,153,3478  >  58101 Len=111
10295,"2025-01-12 20:57:47,748188",192.168.1.21,142.250.82.208,UDP,1138,55959  >  3478 Len=1096
1098,"2025-01-12 20:57:25,081792",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
9652,"2025-01-12 20:57:46,430639",192.168.1.21,142.250.82.208,UDP,1235,55959  >  3478 Len=1193
1360,"2025-01-12 20:57:25,531860",192.168.1.21,142.250.82.212,UDP,229,58101  >  3478 Len=187
335,"2025-01-12 20:57:23,304368",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
5624,"2025-01-12 20:57:38,242205",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
1614,"2025-01-12 20:57:26,058642",172.217.20.78,192.168.1.21,UDP,298,443  >  50272 Len=256
10062,"2025-01-12 20:57:47,251306",192.168.1.21,142.250.82.212,UDP,227,58101  >  3478 Len=185
793,"2025-01-12 20:57:24,301182",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
234,"2025-01-12 20:57:23,087586",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   Sender Report   [Malformed Packet]
4703,"2025-01-12 20:57:36,398920",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
3679,"2025-01-12 20:57:34,165304",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   
8639,"2025-01-12 20:57:44,369297",192.168.1.21,142.250.82.208,UDP,1241,55959  >  3478 Len=1199
9968,"2025-01-12 20:57:46,988984",192.168.1.21,142.250.82.208,UDP,1004,55959  >  3478 Len=962
8381,"2025-01-12 20:57:44,087010",192.168.1.21,142.250.82.208,UDP,1234,55959  >  3478 Len=1192
10395,"2025-01-12 20:57:47,952581",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
6488,"2025-01-12 20:57:39,928504",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
241,"2025-01-06 10:31:47,329333",138.38.28.14,172.217.20.74,TLSv1.2,89,Application Data
6979,"2025-01-12 20:57:40,671911",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182
4575,"2025-01-12 20:57:36,123250",192.168.1.21,142.250.82.208,UDP,1074,55959  >  3478 Len=1032
2414,"2025-01-12 20:57:29,477785",192.168.1.21,142.250.82.208,UDP,944,55959  >  3478 Len=902
6926,"2025-01-12 20:57:40,591721",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
6840,"2025-01-12 20:57:40,510413",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
10074,"2025-01-12 20:57:47,275694",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
872,"2025-01-12 20:57:24,559730",192.168.1.21,142.250.82.208,UDP,1085,55959  >  3478 Len=1043
8836,"2025-01-12 20:57:44,572489",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
1264,"2025-01-12 20:57:25,395528",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
1619,"2025-01-12 20:57:26,062405",192.168.1.21,142.250.82.208,UDP,970,55959  >  3478 Len=928
5681,"2025-01-12 20:57:38,337507",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
5815,"2025-01-12 20:57:38,580368",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
8815,"2025-01-12 20:57:44,555706",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
6914,"2025-01-12 20:57:40,591384",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
5639,"2025-01-12 20:57:38,277262",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
2859,"2025-01-12 20:57:31,882558",142.250.82.212,192.168.1.21,UDP,190,3478  >  58101 Len=148
1221,"2025-01-12 20:57:25,353302",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
3858,"2025-01-12 20:57:34,526390",142.250.82.208,192.168.1.21,RTCP,142,Application specific   subtype=13
1766,"2025-01-12 20:57:26,837957",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
8199,"2025-01-12 20:57:43,437037",192.168.1.21,142.250.82.208,UDP,1104,55959  >  3478 Len=1062
6663,"2025-01-12 20:57:40,266144",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
6563,"2025-01-12 20:57:40,082452",142.250.82.208,192.168.1.21,RTCP,118,"Application specific   ( xo,k ) subtype=13"
179,"2025-01-06 10:31:38,418423",fe80::1c46:9cf7:3a9b:2000,ff02::1:ff03:4d80,ICMPv6,86,Neighbor Solicitation for fe80::1a:f1f:1f03:4d80 from 04:9d:05:10:a9:d6
1514,"2025-01-12 20:57:25,755952",192.168.1.21,142.250.82.208,UDP,1110,55959  >  3478 Len=1068
3329,"2025-01-12 20:57:33,318363",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
9372,"2025-01-12 20:57:45,862745",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
8889,"2025-01-12 20:57:44,650454",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
2985,"2025-01-12 20:57:32,282132",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
8403,"2025-01-12 20:57:44,087779",192.168.1.21,142.250.82.208,UDP,1235,55959  >  3478 Len=1193
5911,"2025-01-12 20:57:38,771903",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
3083,"2025-01-12 20:57:32,663417",142.250.82.212,192.168.1.21,UDP,164,3478  >  58101 Len=122
4914,"2025-01-12 20:57:36,735469",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132
9413,"2025-01-12 20:57:45,935543",192.168.1.21,142.250.82.208,UDP,1089,55959  >  3478 Len=1047
2111,"2025-01-12 20:57:28,039073",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
2376,"2025-01-12 20:57:29,345307",192.168.1.21,142.250.82.208,UDP,1183,55959  >  3478 Len=1141
8345,"2025-01-12 20:57:43,933845",142.250.82.212,192.168.1.21,UDP,153,3478  >  58101 Len=111
9157,"2025-01-12 20:57:45,391711",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211
2983,"2025-01-12 20:57:32,282101",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
2685,"2025-01-12 20:57:31,170972",192.168.1.21,142.250.82.212,UDP,166,58101  >  3478 Len=124
2743,"2025-01-12 20:57:31,441615",142.250.82.212,192.168.1.21,UDP,188,3478  >  58101 Len=146
7760,"2025-01-12 20:57:42,501895",192.168.1.21,142.250.82.212,RTCP,130,Receiver Report   
9263,"2025-01-12 20:57:45,660063",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104
9385,"2025-01-12 20:57:45,889104",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
618,"2025-01-12 20:57:23,917682",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
4239,"2025-01-12 20:57:35,367864",192.168.1.21,142.250.82.208,UDP,1125,55959  >  3478 Len=1083
3740,"2025-01-12 20:57:34,280070",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
237,"2025-01-06 10:31:46,509527",de:9d:4c:e6:64:04,Broadcast,ARP,64,Gratuitous ARP for 138.38.24.0 (Request)
8862,"2025-01-12 20:57:44,607220",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
7589,"2025-01-12 20:57:42,105725",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
746,"2025-01-12 20:57:24,197049",192.168.1.21,142.250.82.208,UDP,1212,55959  >  3478 Len=1170
9792,"2025-01-12 20:57:46,615613",192.168.1.21,142.250.82.208,UDP,1180,55959  >  3478 Len=1138
5008,"2025-01-12 20:57:36,872419",192.168.1.21,142.250.82.208,UDP,1186,55959  >  3478 Len=1144
6166,"2025-01-12 20:57:39,311490",192.168.1.21,142.250.82.208,UDP,1162,55959  >  3478 Len=1120
3659,"2025-01-12 20:57:34,101618",192.168.1.21,142.250.82.208,UDP,1153,55959  >  3478 Len=1111
7723,"2025-01-12 20:57:42,452948",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
9690,"2025-01-12 20:57:46,479619",192.168.1.21,142.250.82.208,UDP,1162,55959  >  3478 Len=1120
1337,"2025-01-12 20:57:25,526869",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
6742,"2025-01-12 20:57:40,398996",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
10443,"2025-01-12 20:57:47,992778",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
4383,"2025-01-12 20:57:35,686969",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
5399,"2025-01-12 20:57:37,772774",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
3788,"2025-01-12 20:57:34,346118",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
4897,"2025-01-12 20:57:36,699121",192.168.1.21,142.250.82.208,UDP,772,55959  >  3478 Len=730
5966,"2025-01-12 20:57:38,898048",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
4229,"2025-01-12 20:57:35,338113",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
1314,"2025-01-12 20:57:25,435118",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
3419,"2025-01-12 20:57:33,449522",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
10597,"2025-01-12 20:57:48,466956",192.168.1.21,142.250.82.208,UDP,1213,55959  >  3478 Len=1171
5352,"2025-01-12 20:57:37,695564",192.168.1.21,142.250.82.208,UDP,1159,55959  >  3478 Len=1117
6221,"2025-01-12 20:57:39,408607",192.168.1.21,142.250.82.208,UDP,1205,55959  >  3478 Len=1163
2992,"2025-01-12 20:57:32,317453",192.168.1.21,142.250.82.208,UDP,932,55959  >  3478 Len=890
4191,"2025-01-12 20:57:35,296430",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
8729,"2025-01-12 20:57:44,447602",192.168.1.21,142.250.82.208,UDP,1234,55959  >  3478 Len=1192
4873,"2025-01-12 20:57:36,664902",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
10469,"2025-01-12 20:57:48,070262",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
654,"2025-01-12 20:57:24,048560",192.168.1.21,142.250.82.208,UDP,1074,55959  >  3478 Len=1032
8858,"2025-01-12 20:57:44,607093",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
2270,"2025-01-12 20:57:28,669083",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
6481,"2025-01-12 20:57:39,928343",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
6099,"2025-01-12 20:57:39,170018",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
5703,"2025-01-12 20:57:38,365504",192.168.1.21,142.251.141.46,UDP,75,51681  >  443 Len=33
7781,"2025-01-12 20:57:42,540492",192.168.1.21,142.251.141.46,UDP,75,51681  >  443 Len=33
8467,"2025-01-12 20:57:44,159683",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
6238,"2025-01-12 20:57:39,442461",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
7413,"2025-01-12 20:57:41,790276",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
612,"2025-01-12 20:57:23,917414",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
7303,"2025-01-12 20:57:41,666141",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
2115,"2025-01-12 20:57:28,051327",142.251.141.46,192.168.1.21,UDP,200,443  >  51681 Len=158
5462,"2025-01-12 20:57:37,901909",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
9333,"2025-01-12 20:57:45,762371",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
9540,"2025-01-12 20:57:46,206965",192.168.1.21,142.250.82.208,UDP,1170,55959  >  3478 Len=1128
512,"2025-01-12 20:57:23,680619",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
7439,"2025-01-12 20:57:41,915640",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
4963,"2025-01-12 20:57:36,805581",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
7261,"2025-01-12 20:57:41,559924",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
5729,"2025-01-12 20:57:38,435148",142.250.82.212,192.168.1.21,UDP,236,3478  >  58101 Len=194
8137,"2025-01-12 20:57:43,306585",192.168.1.21,142.250.82.208,RTCP,106,Receiver Report   
3326,"2025-01-12 20:57:33,318247",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
7130,"2025-01-12 20:57:41,030095",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
7143,"2025-01-12 20:57:41,048672",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097
8483,"2025-01-12 20:57:44,205620",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
5768,"2025-01-12 20:57:38,538839",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
6828,"2025-01-12 20:57:40,468328",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
7441,"2025-01-12 20:57:41,932997",192.168.1.21,142.250.82.212,UDP,249,58101  >  3478 Len=207
7525,"2025-01-12 20:57:42,020160",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
5383,"2025-01-12 20:57:37,742362",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
9373,"2025-01-12 20:57:45,862764",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
204,"2025-01-06 10:31:40,262233",Apple_11:18:bb,Broadcast,ARP,56,Who has 138.38.10.125? (ARP Probe)
5398,"2025-01-12 20:57:37,772356",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
77,"2025-01-06 10:31:34,528487",172.217.17.142,138.38.28.14,TCP,60,443  >  55909 [ACK] Seq=696 Ack=1193 Win=976 Len=0
1110,"2025-01-12 20:57:25,111467",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
6889,"2025-01-12 20:57:40,553198",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
6089,"2025-01-12 20:57:39,148771",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
1039,"2025-01-12 20:57:24,940620",192.168.1.21,142.250.82.208,UDP,1199,55959  >  3478 Len=1157
21,"2025-01-12 20:57:22,547376",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
4563,"2025-01-12 20:57:36,064653",192.168.1.21,142.250.82.208,UDP,1212,55959  >  3478 Len=1170
3081,"2025-01-12 20:57:32,650533",192.168.1.21,142.250.82.208,RTCP,106,Receiver Report   
5036,"2025-01-12 20:57:36,969238",142.250.82.212,192.168.1.21,UDP,238,3478  >  58101 Len=196
7679,"2025-01-12 20:57:42,388058",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174
935,"2025-01-12 20:57:24,714137",192.168.1.21,142.250.82.208,UDP,1205,55959  >  3478 Len=1163
5422,"2025-01-12 20:57:37,800235",192.168.1.21,142.250.82.208,UDP,1234,55959  >  3478 Len=1192
2621,"2025-01-12 20:57:30,743398",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
395,"2025-01-12 20:57:23,405591",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
3039,"2025-01-12 20:57:32,512661",192.168.1.21,142.250.82.212,UDP,251,58101  >  3478 Len=209
1738,"2025-01-12 20:57:26,785830",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
2166,"2025-01-12 20:57:28,244227",142.250.82.212,192.168.1.21,UDP,174,3478  >  58101 Len=132
562,"2025-01-12 20:57:23,783374",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
7149,"2025-01-12 20:57:41,080519",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
1163,"2025-01-12 20:57:25,176601",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133
9422,"2025-01-12 20:57:45,966523",192.168.1.21,142.250.82.208,UDP,1183,55959  >  3478 Len=1141
3356,"2025-01-12 20:57:33,367031",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
7572,"2025-01-12 20:57:42,095590",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
1528,"2025-01-12 20:57:25,789235",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
843,"2025-01-12 20:57:24,457884",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
5765,"2025-01-12 20:57:38,530892",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
59,"2025-01-12 20:57:22,624287",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
4388,"2025-01-12 20:57:35,711644",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
10147,"2025-01-12 20:57:47,404724",192.168.1.21,142.250.82.208,UDP,1106,55959  >  3478 Len=1064
2292,"2025-01-12 20:57:28,819495",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13
9402,"2025-01-12 20:57:45,904875",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
8166,"2025-01-12 20:57:43,343248",192.168.1.21,142.250.82.208,UDP,1212,55959  >  3478 Len=1170
3038,"2025-01-12 20:57:32,503982",142.250.82.212,192.168.1.21,UDP,168,3478  >  58101 Len=126
7091,"2025-01-12 20:57:40,882811",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13
3112,"2025-01-12 20:57:32,765179",192.168.1.21,142.250.82.208,UDP,991,55959  >  3478 Len=949
2632,"2025-01-12 20:57:30,916024",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
5744,"2025-01-12 20:57:38,482475",192.168.1.21,142.250.82.208,UDP,1159,55959  >  3478 Len=1117
4610,"2025-01-12 20:57:36,191644",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
415,"2025-01-12 20:57:23,440067",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
10381,"2025-01-12 20:57:47,927205",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
7256,"2025-01-12 20:57:41,559782",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
10450,"2025-01-12 20:57:48,030611",192.168.1.21,142.250.82.208,UDP,1227,55959  >  3478 Len=1185
3653,"2025-01-12 20:57:34,082879",142.250.82.212,192.168.1.21,UDP,163,3478  >  58101 Len=121
8152,"2025-01-12 20:57:43,337379",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
6118,"2025-01-12 20:57:39,204357",192.168.1.21,142.250.82.208,UDP,1170,55959  >  3478 Len=1128
4289,"2025-01-12 20:57:35,470655",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
7140,"2025-01-12 20:57:41,048493",192.168.1.21,142.250.82.208,UDP,1138,55959  >  3478 Len=1096
6325,"2025-01-12 20:57:39,613109",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
7601,"2025-01-12 20:57:42,139414",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
5492,"2025-01-12 20:57:37,969837",192.168.1.21,142.250.82.208,UDP,1172,55959  >  3478 Len=1130
2134,"2025-01-12 20:57:28,115218",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152
1898,"2025-01-12 20:57:27,090421",192.168.1.21,142.250.82.208,UDP,1126,55959  >  3478 Len=1084
6366,"2025-01-12 20:57:39,681026",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
4032,"2025-01-12 20:57:34,933215",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
7929,"2025-01-12 20:57:42,845325",142.250.82.212,192.168.1.21,UDP,168,3478  >  58101 Len=126
3425,"2025-01-12 20:57:33,449641",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
8490,"2025-01-12 20:57:44,205733",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
6900,"2025-01-12 20:57:40,553498",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
8025,"2025-01-12 20:57:43,036620",192.168.1.21,142.250.82.208,UDP,1184,55959  >  3478 Len=1142
1818,"2025-01-12 20:57:26,883418",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
1938,"2025-01-12 20:57:27,292254",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099
4049,"2025-01-12 20:57:34,993895",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
2336,"2025-01-12 20:57:29,084003",142.250.82.212,192.168.1.21,UDP,175,3478  >  58101 Len=133
2073,"2025-01-12 20:57:27,916373",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
4626,"2025-01-12 20:57:36,232619",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
1727,"2025-01-12 20:57:26,785637",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
1048,"2025-01-12 20:57:24,975012",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
4382,"2025-01-12 20:57:35,686957",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
10387,"2025-01-12 20:57:47,927299",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
2321,"2025-01-12 20:57:29,015327",142.250.82.212,192.168.1.21,UDP,151,3478  >  58101 Len=109
8244,"2025-01-12 20:57:43,575339",192.168.1.21,142.250.82.208,UDP,874,55959  >  3478 Len=832
4027,"2025-01-12 20:57:34,933058",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
767,"2025-01-12 20:57:24,197644",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
10082,"2025-01-12 20:57:47,301229",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
1145,"2025-01-12 20:57:25,145143",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
7888,"2025-01-12 20:57:42,753330",192.168.1.21,142.250.82.208,UDP,1093,55959  >  3478 Len=1051
4573,"2025-01-12 20:57:36,118942",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
2274,"2025-01-12 20:57:28,702819",142.250.82.212,192.168.1.21,UDP,159,3478  >  58101 Len=117
7932,"2025-01-12 20:57:42,854459",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
5826,"2025-01-12 20:57:38,623674",192.168.1.21,142.250.82.208,UDP,1242,55959  >  3478 Len=1200
6391,"2025-01-12 20:57:39,748804",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
7279,"2025-01-12 20:57:41,594141",192.168.1.21,142.250.82.208,UDP,1157,55959  >  3478 Len=1115
8690,"2025-01-12 20:57:44,403847",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
1990,"2025-01-12 20:57:27,533263",192.168.1.21,142.250.82.208,UDP,1144,55959  >  3478 Len=1102
